id,name,prob,name2,prob2
15644056,中机国能电力工程有限公司,0.26651080917648484,None,None
287641,招商银行股份有限公司,0.24070065656538556,None,None
581213,None,None,None,None
1778745,上海浦东环保发展有限公司,0.32561535954371285,None,None
1700098,None,None,None,None
1213642,华锐风电科技有限公司,0.5231210692222501,None,None
20325239,巴马新明能源有限公司,0.5282467741486875,None,None
1317888,None,None,None,None
410374,None,None,None,None
15534842,三亚市水务局,0.2527142611979536,None,None
16318387,四川攀西高速公路开发股份有限公司,0.5051185004288403,None,None
1862032,台州循环经济发展有限公司,0.506867370393973,None,None
16910250,中科(广东)炼化有限公司,0.5080511117927513,None,None
1262310,汉能控股集团有限公司,0.48620607035896823,None,None
20193081,山东昌邑石化有限公司,0.4359253420835034,None,None
27631,建设单位惠州惠大高速公路有限公司,0.3717204959111795,None,None
15822125,广州开发区供水管理中心,0.5061222380944465,None,None
1096637,国家电网公司,0.5185666926247344,None,None
1384576,国华(江苏)风电有限公司,0.5016822178932653,None,None
1421505,国家电网公司,0.5032227457469489,None,None
16954322,定远县城市基础设施开发建设有限公司,0.43360618488589664,None,None
1084522,None,None,None,None
16684614,None,None,None,None
18275406,None,None,None,None
752057,None,None,None,None
1596785,成都市兴蓉再生能源有限公司,0.49787376219886414,None,None
16515385,None,None,None,None
19234764,None,None,None,None
15624553,None,None,None,None
133363,None,None,None,None
15619411,湖北省襄阳鱼梁洲经济开发区管理委员会,0.5106435967317186,None,None
552788,重庆市交通委员会,0.49924421179224204,None,None
16272211,常宁市水口山开发建设投资有限公司,0.518234316330324,None,None
1330538,重庆市开县人民政府,0.5088722965896416,None,None
16816730,杭州聚合顺新材料股份有限公司,0.3271282382402696,None,None
1897531,山西漳泽电力股份有限公司,0.5065629292542376,None,None
10805807,岳阳市云溪区人民政府,0.454817198863664,None,None
19974439,中邦建设工程有限公司,0.27101222855531165,None,None
16756079,分宜县城市管理执法局,0.40291037820426284,None,None
379969,波黑电力公司,0.4895053987871784,None,None
20594392,珠海普兰帝船舶工程有限公司,0.4665634767038925,None,None
1437844,二滩水电开发有限责任公司,0.5214035800727335,None,None
45165,国家电网公司,0.4976388658159993,None,None
15908551,海马汽车有限公司,0.5173075161778513,None,None
171346,西安铁路局黄韩侯铁路工程指挥部,0.540121223808549,None,None
1860171,交通银行股份有限公司湖南省分行,0.3322662766993597,None,None
65838,国家电网公司,0.518154423404072,None,None
345579,杭州市城市基础设施建设发展中心,0.2578330426566228,None,None
1841381,重庆两江新区管理委员会,0.5072199014932913,None,None
20335351,昆山市城市综合管理处,0.49611696183879694,None,None
19168589,全球规模最大的光伏制造商之一韩华新能源有限公司下属韩华新能源香港有限公司,0.28606549381444013,None,None
1225177,广州恒大材料设备有限公司,0.5114972299282067,None,None
18862167,沁阳市住房和城乡建设局,0.5118099133809924,None,None
16659892,宜昌市住房和城乡建设委员会,0.33834072310961827,None,None
482766,广东清连公路发展有限公司,0.21121461204628653,None,None
20238617,濮阳县市政园林管理局,0.4776557715540928,None,None
1254960,None,None,None,None
15690199,莱阳市住房和规划建设管理局,0.519370051653753,None,None
1325757,新疆维吾尔自治区交通建设管理局,0.5249914266708129,None,None
151135,巴新铁路有限公司,0.6185672254097409,None,None
1398485,国家电网公司,0.49813805113754406,None,None
15896917,泰国祖力士国际有限公司,0.5066076989003581,None,None
43731,苏州轨道交通二号线有限公司,0.5212492548550015,None,None
870323,沧州市南水北调工程建设委员会,0.31903966672924405,None,None
1512736,山西晋城无烟煤矿业集团有限责任公司,0.5209442738611717,None,None
1922001,None,None,None,None
15478686,瓮安县文化和旅游局,0.41774296852691495,None,None
754567,北京市地铁运营有限公司线路分公司,0.27330026076960895,None,None
20529133,None,None,None,None
288653,六盘水市水利开发投资有限责任公司,0.500044890231676,None,None
1630346,中国铁塔股份有限公司广东省分公司,0.41963447643264057,None,None
806985,None,None,None,None
15324946,None,None,None,None
1342719,None,None,None,None
20595632,None,None,None,None
15645631,贵州乌江石林旅游发展有限公司,0.5051691115239406,None,None
876279,老挝交通部民航局,0.5169258946071362,None,None
16328291,井研县国有资产经营投资有限责任公司,0.5062458717924089,None,None
15506590,合肥市大川新能源科技有限公司,0.386889784624749,None,None
1138862,招商银行股份有限公司,0.43321833123459186,None,None
447631,澳门)有限公司和承达木材制品有限公司,0.3056134280309506,None,None
16897145,北京市市政四建设工程有限责任公司,0.2648986793822681,None,None
1173164,None,None,None,None
241204,国家电网公司,0.530670478620893,None,None
110931,None,None,None,None
135669,文安县新钢钢铁有限公司,0.485492798840683,None,None
1805483,永嘉县公共资源交易管理委员会办公室,0.3518483379913719,None,None
10600369,深圳市西部公共汽车有限公司,0.4492794671382711,None,None
16951229,None,None,None,None
16936744,None,None,None,None
19297172,景德镇市珠山区住房和城乡建设局,0.47278090499190695,None,None
14139705,道真自治县住房和城乡建设局,0.5124505882180754,None,None
7131,瓮安县住房和城乡建设局,0.5180473996660986,None,None
15191412,None,None,None,None
16345774,四平市城市发展投资控股有限公司,0.4293889168190404,None,None
402903,None,None,None,None
1269253,None,None,None,None
779848,托克逊县新家园高清材料科技发展有限公司,0.511254749775909,None,None
18821227,桐城市住房和城乡建设局,0.5183823720647192,None,None
1676002,泗洪县水务局,0.5130911217065092,None,None
16550970,呼伦贝尔农垦集团有限公司,0.5153577505805841,None,None
15362244,孟加拉电力发展委员会,0.5521415181732039,None,None
16877588,None,None,None,None
16528080,山东高速巨单公路有限公司,0.3801146901329437,None,None
492624,None,None,None,None
1498597,湖南城际铁路有限公司,0.6446168481840959,None,None
18857042,国家电网公司,0.5225237108195641,None,None
16375849,兰州新区城市发展投资集团有限公司,0.5068515148182352,None,None
1571116,None,None,None,None
19319715,华虹半导体(无锡)有限公司,0.25376813730149966,None,None
16528079,山东高速枣菏公路有限公司,0.3858318707103719,None,None
16842516,阜阳市颍泉区重点工程建设管理局,0.5291825837226976,None,None
1162512,None,None,None,None
20497233,安徽省滁州市重点工程建设管理局,0.5118200833022296,None,None
16105240,None,None,None,None
2225779,ITTIHAD国际投资有限公司,0.49357011767963493,None,None
351585,None,None,None,None
19209135,道县井塘协合风力发电有限公司,0.5139313617874907,None,None
16353740,新疆中泰昆玉新材料有限公司,0.5152575767861335,None,None
187242,中国北方工业公司,0.5013964911266041,None,None
14781515,中化国际招标有限责任公司,0.4248727643193201,None,None
16493832,None,None,None,None
20276883,江苏省交通工程建设局,0.5200301064996374,None,None
1780127,国家电网公司,0.5087011794269809,None,None
1641609,俄罗斯奇克苏公司,0.456420092097096,None,None
15610699,国电诚信招标有限公司,0.3470245811981193,None,None
9898461,道真自治县人民政府,0.49388806188801376,None,None
1363624,西安捷力电力电子技术有限公司,0.5038677142374757,None,None
1281955,成都城建投资管理集团有限责任公司,0.4895040704491046,None,None
1673847,江阴市水利农机局,0.2558971518553713,None,None
1496675,None,None,None,None
567316,廊坊市城市建设投资开发有限公司,0.5117614523137148,None,None
125926,上海市虹口区建设和交通委员会,0.48918267174801483,None,None
243619,鄂尔多斯市双欣化学工业有限公司,0.700081755318194,None,None
15936351,俄罗斯天然气工业公司,0.4796944618787358,None,None
566950,中化泉州石化有限公司,0.5034265352014621,None,None
16719612,纽菲特乳业(成都)有限公司,0.49765610218978434,None,None
159579,上海浦东工程建设管理有限公司,0.2545888728273939,None,None
36134,贵州登峰能源集团有限公司,0.4744008410946653,None,None
2344542,中国二十冶集团有限公司,0.46766109707143605,None,None
16877584,)下属上海建筑设计研究院有限公司,0.19276066635302277,None,None
79543,贺州市市政管理局,0.5262478300630632,None,None
1274165,国家电网公司,0.518154423404072,None,None
16680236,兴隆县水务局,0.4998514624723632,None,None
1310453,None,None,None,None
12000353,温州市鹿城区七都综合建设开发有限责任公司,0.5008302739200181,None,None
9902151,兴义市电力有限责任公司,0.5225654979569245,None,None
17224629,遵义市高铁新城开发投资有限责任公司,0.5102621173603145,None,None
579847,中煤陕西榆林能源化工有限公司,0.5136535397580854,None,None
1063344,None,None,None,None
18285634,牙买加自由港酒店有限公司,0.4860557787616961,None,None
1163071,成都交通投资集团有限公司,0.5158723640552392,None,None
1626942,华容县海源建设投资有限公司,0.4990339626381432,None,None
15732469,新疆圣雄能源股份有限公司,0.49362605818935,None,None
1336371,黑龙江省齐齐哈尔市第一医院,0.6563638521258842,None,None
1223354,印尼PTSumberSegaraPrimadaya公司,0.48549387652338893,None,None
15535074,福建省财政信息中心,0.5009590935766098,None,None
1904964,None,None,None,None
42687,国家电网公司,0.5087011794269809,None,None
15791064,茂名高新开发有限公司,0.536075220549112,None,None
1021320,None,None,None,None
1709122,中国铁路总公司,0.525991061070135,None,None
447860,温州市城市建设投资集团有限公司,0.46200156982063206,None,None
1816553,None,None,None,None
1160108,上海全土豆网络科技有限公司,0.40429262374968467,None,None
15611315,单县住房和城乡建设局,0.5034012640747577,None,None
1239562,中投国际投标有限责任公司,0.3878069079056325,None,None
1134305,漳州沈海复线高速公路有限公司和泉州莆永高速公路有限责任公司,0.4094194741509555,None,None
1445930,None,None,None,None
16853673,世源科技工程有限公司,0.31233986974480066,None,None
13734,长沙市轨道交通集团有限公司,0.5075252758630007,None,None
439793,龙岩漳永高速公路有限责任公司,0.627165466485223,None,None
19201533,None,None,None,None
1184165,中铁一局集团有限公司,0.4801126815945516,None,None
530845,None,None,None,None
2337040,None,None,None,None
1167663,武汉地铁集团有限公司,0.5023906002132967,None,None
2025028,西藏藏中建材股份有限公司,0.5097769880882138,None,None
16900962,下属中铁十一局集团有限公司,0.1686735013563965,None,None
16357298,淄博齐恒资产管理经营有限公司,0.515670449167347,None,None
1262208,武汉越秀地产开发有限公司,0.48431515732934277,None,None
1486117,None,None,None,None
15623731,桐城市住房和城乡建设局,0.5001804241541117,None,None
1569507,中信国际招标有限公司,0.3661628623524343,None,None
278047,中国石油化工股份有限公司齐鲁分公司,0.4939495432070609,None,None
231194,天津协和华兴风电装备有限公司,0.5051421310092363,None,None
1586721,潮州市供排水管理中心,0.5202679921265368,None,None
20505220,None,None,None,None
1196266,方正国际软件(北京)有限公司,0.49325037685758577,None,None
12035067,四川省遂宁市河东新区建设局,0.46136534253554984,None,None
16490481,公司控股下属公司鲁商置业青岛有限公司取得青岛市市北区人民政府,0.34399917531014373,None,None
16680759,阜阳市住房和城乡建设委员会,0.5153548126755098,None,None
16384492,佛山市顺德区公共资源交易中心,0.48880225748490225,None,None
279928,山东齐星长山热电有限公司,0.5088842970076944,None,None
15506596,内乡天海新能源有限公司,0.5065763016486547,None,None
283672,上海市浦东新区建设(集团)有限公司,0.509116415767234,None,None
16928658,葛洲坝环嘉(大连)再生资源有限公司,0.4949913890614579,None,None
344509,None,None,None,None
18281226,None,None,None,None
16729293,深圳市龙岗区住房和建设局,0.39756363790728755,None,None
125792,上海市第四建筑有限公司,0.3278090434425585,None,None
15638110,中国移动通信集团有限公司,0.4980361200621012,None,None
1790106,青岛市公安局市南分局,0.5010626686263613,None,None
1101318,宁波杭州湾新区海涂围垦开发有限公司,0.5211393555472318,None,None
14944725,金湖县塔集镇人民政府,0.5013355307023806,None,None
879630,中国南方电网有限责任公司,0.38940435935502926,None,None
1310452,新乡市南水北调配套工程建设管理局,0.529941303543943,None,None
16807412,滁州皇庆圩现代农业开发有限公司,0.39343369810352086,None,None
5941215,None,None,None,None
1325423,海丰县建设工程交易中心,0.5029814977094678,None,None
62932,苏州市轨道交通集团有限公司,0.5179204256574699,None,None
1160534,None,None,None,None
1127115,广州建设工程交易中心,0.5020383685971906,None,None
2342182,国家电网公司,0.5164712918625932,None,None
1822125,None,None,None,None
1311605,云南中烟工业有限责任公司,0.4337015977948751,None,None
14789539,中电新源智能电网科技有限公司,0.5036033983655516,None,None
2330252,None,None,None,None
4940513,三亚市园林环卫管理局,0.5026395030507441,None,None
15561645,山东高速济泰东线公路有限公司,0.5818976931115448,None,None
16126350,四川东财资产管理有限责任公司,0.31860452805335016,None,None
802850,None,None,None,None
19179629,云南华鼎再生资源开发有限公司,0.5299024383702949,None,None
16878298,None,None,None,None
60237,胶州湾产业基地管理委员会,0.5194517219490619,None,None
261051,中国银行和中国建设银行,0.4199756086583592,None,None
1122337,None,None,None,None
621534,成都地铁有限责任公司,0.3594014657420583,None,None
15452230,福鼎市龙安开发区管理委员会,0.5029389581549879,None,None
1862961,台州市杭绍台高速公路有限公司,0.6223880661342477,None,None
15667137,中东卡拉瓦兰工业公司,0.5047995720623331,None,None
15556453,国家电网公司及其下属相关省级公司,0.39784783980209665,None,None
405921,石家庄联邦伟业房地产开发集团有限公司,0.48254101967307594,None,None
16843107,陈巴尔虎旗农牧业局,0.49537689878479607,None,None
4957472,丹东市公共资源交易中心,0.33890278558823833,None,None
1502907,靖江市敦丰拆船有限公司,0.5222952179269719,None,None
14760192,遵义市新区开发投资有限责任公司,0.504249114019048,None,None
16739175,丰宁满族自治县顺琦太阳能发电有限公司,0.6788435923919732,None,None
1500828,中山火炬高技术产业开发区管理委员会,0.49842885735069764,None,None
14879460,广东电网有限责任公司,0.66238218914442,None,None
1400475,四川省港航开发有限责任公司,0.5071801485640967,None,None
35975,财政部经济建设司、国家发展和改革委员会资源节约和环境保护司,0.18080968773541142,None,None
1102144,黑龙江省齐齐哈尔市第一医院,0.6764934664441482,None,None
15302653,None,None,None,None
16773599,南平市延兴停车场建设有限公司,0.5142038993892897,None,None
19720539,杭州望海潮建设有限公司,0.5230799769001806,None,None
9389163,保利协鑫能源控股有限公司,0.5012162607543192,None,None
2373554,泉州市环境保护局,0.45492433956621753,None,None
29887,扬州泰富港务有限公司,0.5164661525504309,None,None
19532,广州建筑股份有限公司,0.5290730081273299,None,None
19205793,湘潭市城市建设投资经营有限责任公司,0.5088252821393223,None,None
15793886,旭阳集团河北旭阳焦化有限公司,0.4452871483443013,None,None
337640,衡山县住房和城乡建设局,0.5015259503618129,None,None
19176591,无锡市国土资源局,0.49278401368597474,None,None
157730,None,None,None,None
15902048,西安新青年汽车销售有限公司,0.4661045055939409,None,None
1897624,北京三快科技有限公司,0.5077779653157086,None,None
1390322,长春市固体废弃物管理处,0.32285701879658407,None,None
14672189,正新印度橡胶有限公司,0.49747897887522563,None,None
1450,拉萨市暖心燃气热力有限责任公司,0.5117577753335361,None,None
15699869,中国联合网络通信有限公司广东省分公司,0.49766262191241795,None,None
15688405,国家电网公司,0.6594487909973624,None,None
15543554,国家电网公司,0.49655820758428143,None,None
1157923,莫桑比克国家情报安全总局,0.42731932466047995,None,None
258594,四川成渝高速公路股份有限公司成仁分公司,0.4865210093646668,None,None
309616,中国中原对外工程有限公司,0.5018728007729923,None,None
1389154,苍南格林风力发电有限公司,0.5136713833831279,None,None
888111,国家电网公司,0.4092384328689983,None,None
1294610,平顶山市南水北调配套工程建设管理局,0.5197844164907094,None,None
804270,诸暨市公共资源交易中心,0.4398426959349158,None,None
552670,沪汉蓉铁路湖北有限责任公司,0.5186066024178555,None,None
16874220,磴口县住房和城乡规划建设局,0.5115104517830508,None,None
1017898,浙江优特轴承有限公司,0.5213546414373609,None,None
18298032,安徽省滁州市公安局,0.5192093377529218,None,None
1011624,中国电能成套设备有限责任公司,0.4892847839139479,None,None
15620515,深圳市深能环保东部有限公司,0.5059992663412314,None,None
843256,None,None,None,None
1629482,国家电网公司,0.518154423404072,None,None
10806279,山东高速潍莱公路有限公司,0.5932690663528026,None,None
18866336,西安浐灞生态区管理委员会,0.4392741809944003,None,None
16693750,None,None,None,None
20312949,重庆市潼南区人民医院,0.5020199169374182,None,None
20536373,钟祥市三清环保投资有限公司,0.5078221438664374,None,None
2344872,国家电网公司,0.518154423404072,None,None
19330728,泉州公交发展有限公司,0.5060723236282162,None,None
20467622,济青高速铁路有限公司,0.6072396829229492,None,None
16937832,科尔沁右翼前旗园林管理所,0.5286678097431003,None,None
397272,None,None,None,None
14854433,ft西华泽铝电有限公司,0.5035190700375353,None,None
901097,None,None,None,None
569424,都江堰市土地储备中心,0.36582146400595034,None,None
19325316,中国交通进出口有限公司签发的,0.30243354529114913,None,None
1534027,杭州市地铁集团有限责任公司,0.2717955577946642,None,None
4922662,赣州市城管局,0.6578726400467458,None,None
1235563,六盘水市钟山区林业和园林绿化局,0.5191801229312331,None,None
1084399,景东彝族自治县住房和城乡建设局,0.501286953099258,None,None
16910813,襄阳市襄州区林业局,0.5200974228446416,None,None
15363046,贵州新蒲经济开发投资有限责任公司,0.5111343573580528,None,None
16302063,None,None,None,None
1550126,四川成渝高速公路股份有限公司,0.37253304260518494,None,None
16350355,None,None,None,None
14213131,国家电网公司,0.518154423404072,None,None
16819550,中晟华兴国际建工有限公司,0.47968576025610155,None,None
1408355,委内瑞拉农土部所属的国家农村发展署,0.5054204589125991,None,None
15485768,杭州市地铁集团有限责任公司,0.5011933363525807,None,None
16516304,四川雄州实业有限责任公司,0.5046658935400048,None,None
15798764,鲁南高速铁路有限公司,0.5031228953428476,None,None
1337503,某客户,0.5025906467027772,None,None
16271394,上海市机关事务管理局,0.532125878146754,None,None
20207034,成都市双流区城乡园林绿化管理局,0.5371729164566782,None,None
1081953,中国电信股份有限公司娄底分公司,0.5022180806983504,None,None
1309133,国家电网公司,0.41757378497161307,None,None
19355409,杭州市地铁集团有限责任公司,0.5017220658014812,None,None
241954,陕西省高速公路建设集团公司,0.5195794888227336,None,None
15679521,遵义市南部新区管理委员会,0.5010199984532225,None,None
917362,中国华西企业股份有限公司,0.2550786910850479,None,None
16647779,中国电建集团甘肃能源投资有限公司,0.3501949856104661,None,None
1342136,海南英利新能源有限公司,0.5087874032779405,None,None
15827840,乌海洪远新能源科技有限公司,0.5042423301748263,None,None
547096,贵州省贵阳市贵州乌江水泥有限责任公司,0.41587108562302766,None,None
254652,安徽省交通投资集团有限责任公司,0.5190375211094911,None,None
1464279,上海新华钢铁有限公司,0.5010822496151226,None,None
20504062,中铁十九局集团有限公司拉林铁路工程指挥部,0.26618479879585466,None,None
20191108,格尔木藏格锂业有限公司,0.3326010134598846,None,None
1842025,中国神华国际工程有限公司,0.48401004583153145,None,None
16278183,新疆银行股份有限公司,0.4866416499709005,None,None
14765235,巴巴多斯格兰特利亚当斯国际机场管理公司,0.3756940118687523,None,None
16756565,英国彼得伯勒绿色能源公司,0.4315000837220996,None,None
1154394,中国神华能源股份有限公司,0.507062357961041,None,None
17030573,乌拉特前旗林业局,0.5040154453880814,None,None
988354,山东高速集团有限公司,0.5021988987594571,None,None
1451475,中信银行股份有限公司成都分行,0.455013095143494,None,None
19164075,湖北省丹江口市市政工程建设管理局,0.5484016856198843,None,None
15308314,巴巴多斯旅游投资公司,0.4326920764458831,None,None
1122791,苏州工业园区万润投资发展有限公司,0.5094467334979974,None,None
16285224,昆明市城市管理综合行政执法局,0.47864516129330886,None,None
480857,中国石化股份有限公司齐鲁分公司,0.29789627334879776,None,None
20266399,杭州市富阳区江南新城建设管理委员会,0.5171847371666911,None,None
1444876,新加坡陆路交通管理局,0.5126945603527625,None,None
20331065,西峡县住房和城乡建设局,0.29732508039790634,None,None
16936612,None,None,None,None
1067240,中国移动通信集团广东有限公司广州分公司,0.5191593706857124,None,None
145094,下属中铁十一局集团有限公司,0.2782544910363945,None,None
185226,None,None,None,None
2035155,保定长安客车制造有限公司,0.1980322783024627,None,None
16498925,郑州市轨道交通有限公司,0.49274464346261276,None,None
413317,None,None,None,None
16656778,None,None,None,None
1780113,山西东山供水工程有限公司,0.498468270390332,None,None
19293421,None,None,None,None
15814988,疏勒县公安局,0.5145875434392194,None,None
113573,国家电网公司,0.6597494155667238,None,None
15848462,京福铁路客运专线安徽有限责任公司,0.5086539015880451,None,None
9885660,北京恒普安数码科技发展有限公司,0.4988367636224169,None,None
16350318,国家电网公司,0.5063065861881861,None,None
1285975,国家电网公司,0.4357606242404903,None,None
1751271,达州市人民政府,0.49788123867356443,None,None
15884889,六枝特区民生发展有限责任公司,0.5115511378734162,None,None
1905475,宜宾市南溪区住房城乡规划建设和城镇管理局,0.48695335638226156,None,None
1332424,国家电网公司,0.6753166781047487,None,None
550142,沙特利雅得水泥公司(RiyadhCementCompany,0.3779439927619929,None,None
1642801,上海宝冶集团有限公司,0.507494677240532,None,None
22912,国家电网公司,0.5189398541383161,None,None
1882097,国家电网公司,0.6595728410189556,None,None
797610,None,None,None,None
1129670,库车县鑫发矿业有限公司,0.5149001515983205,None,None
62463,都江堰市土地储备中心,0.36582146400595034,None,None
12051125,中国铁塔股份有限公司广东省分公司,0.5000644812656375,None,None
15486519,广州市昊志机电股份有限公司,0.4970726780598586,None,None
248934,国家电网公司,0.518154423404072,None,None
682789,神华国能宁夏煤电有限公司,0.6333581688980875,None,None
14904355,赣州市南康区环宇招标代理有限公司,0.34086016647284484,None,None
144391,None,None,None,None
1486986,国家电网公司,0.518154423404072,None,None
18849415,宁波梅山保税港区建设管理局,0.5106115829095663,None,None
16125495,国家电网公司,0.530670478620893,None,None
241650,山西省平定县人民政府,0.5083163815404249,None,None
1152113,None,None,None,None
349786,国家电网公司,0.5087011794269809,None,None
824999,中国农业银行,0.2634189436372076,None,None
19172564,中铁十局集团第三工程有限公司,0.47192884390133955,None,None
1377404,None,None,None,None
806313,长沙市轨道交通集团有限公司,0.5158021243294184,None,None
17295631,河南省内乡县人民政府扶贫开发领导小组办公室,0.46941681879089786,None,None
1264799,STARPLUSGLOBALLIMITED,0.30755971319694697,None,None
30104,广州普邦园林股份有限公司,0.26269647267558466,None,None
9025592,None,None,None,None
804683,山东省沂水县人民政府,0.4659024814929255,None,None
18891595,青岛市市政建设发展有限公司,0.5186764176102393,None,None
9877598,某建设管理局,0.46952466938236675,None,None
16223345,连城县住房和城乡规划建设局,0.5041953428287494,None,None
408864,None,None,None,None
667024,常德市新一佳投资有限公司,0.5073602020724329,None,None
1130754,None,None,None,None
1462882,双流县人民政府(双流县人民政府特别授权双流县交通局,0.24568858559111034,None,None
1782695,西兰铁路客运专线陕西有限责任公司,0.5185203936544854,None,None
1137707,中国电能成套设备有限公司(中国电力投资集团公司,0.3871964330178129,None,None
16239089,深圳新沃运力汽车有限公司,0.5158424406817003,None,None
19282708,博州赛里木湖风景名胜区管理委员会,0.5248532273677115,None,None
20293065,济源市住房和城乡建设局,0.5259033299634667,None,None
346388,衡阳市城市管理行政执法局,0.5133239542347462,None,None
16120212,恒力石化(大连)炼化有限公司,0.5175334060680623,None,None
2343494,国家电网公司,0.518154423404072,None,None
15191764,四川省广安市邻水县住房和城乡规划建设局,0.4541964351920369,None,None
1309145,海南英利新能源有限公司,0.5087874032779405,None,None
20168849,鲁南高速铁路有限公司,0.5720802553934298,None,None
20380730,衢州市社会保险事业管理局,0.5275600242113382,None,None
581017,青岛临港经济开发区管理委员会,0.5082211383769323,None,None
9889072,None,None,None,None
18839166,None,None,None,None
16148853,广东省南粤交通怀阳高速公路管理中心,0.504669814409113,None,None
88666,阳东中电建新能源开发有限公司,0.50617068150668,None,None
343515,鞍山市汤岗子新城大配套工程建设指挥部,0.5308888063535491,None,None
16078811,聊城江北水城风景名胜区开发建设管理集团有限公司,0.2707339051286162,None,None
15702855,厦门)有限公司,0.43620568957062245,None,None
16377532,国购投资有限公司,0.610367851736805,None,None
20258291,None,None,None,None
1696428,中国第一汽车集团进出口有限公司,0.4593598513627891,None,None
12028335,杭州大江东新城开发有限公司,0.5153607166735689,None,None
294480,印尼PKG有限责任公司,0.46546601769293827,None,None
38778,委内瑞拉国家电力公司,0.5241112497861378,None,None
1843183,国家电网公司,0.518154423404072,None,None
16357215,浙江省仙居县交通运输局,0.503897091985504,None,None
15519246,中移物联网有限公司,0.6766242149292344,None,None
1008828,None,None,None,None
558587,杭州萧山三阳安居房开发中心,0.49837663872500443,None,None
320847,None,None,None,None
777188,云南省城乡建设投资有限公司,0.5288572582589464,None,None
1341701,国家电网公司,0.5087011794269809,None,None
1878586,北京市国土资源局,0.5093249984837956,None,None
