id,name,prob,name2,prob2
16739175,丰宁县万胜永乡70MW集中式光伏扶贫电站项目EPC总承包合同,0.5090708583342369,None,None
1500828,土地使用权回收合同,0.5061537769562022,None,None
1102144,黑龙江省齐齐哈尔市第一医院南院建设项目融资代建建设合同,0.3608323853884122,None,None
16773599,None,None,None,None
9389163,战略合作框架协议,0.5135112583987893,None,None
29887,扬州泰富港务有限公司澳矿矿粉加工工程合同,0.54095354534717,None,None
19532,建设工程施工专业分包合同,0.5444568278516771,None,None
15793886,None,None,None,None
157730,成都地铁3号线投融资建设项目合同,0.29673185299258337,None,None
1897624,IDC服务合同,0.3936344874533989,None,None
14672189,购销合同,0.2730584919188065,None,None
15543554,None,None,None,None
1157923,莫桑比克国家情报安全总局公务员公寓项目EPC工程合同,0.510963782888423,None,None
258594,开工预付款保函及合同,0.31535247168692426,None,None
309616,控制棒驱动机构设备订货合同,0.6178326392283869,None,None
1389154,苍南霞关风力发电工程风力发电机组供货合同,0.5849209746461231,None,None
1294610,河南省南水北调受水区平顶山供水配套工程10号口门供水工程管道采购第一标段(合同,0.38170422500591017,None,None
1017898,产品买卖合同,0.5844216267309422,None,None
16693750,武警部队被装采购合同,0.5325366786690562,None,None
20467622,合同协议书,0.502403963549569,None,None
16937832,建设工程施工合同,0.5786933570075036,None,None
14854433,ft西华泽铝电有限公司2×300MW发电机组汽轮机通流部分改造合同能源管理(EMC)合同,0.4825775853598131,None,None
901097,战略合作协议,0.5424583792828553,None,None
569424,都江堰市青城山镇青城村八组三宗土地共计157200.78平米(合235.8亩)的国有土地使用权,0.1528369017294343,None,None
1235563,凉都大道、人民路等路段改造提级工程EPC+BT项目合同,0.20831046334743494,None,None
1550126,双流县境建设征地拆迁框架协议,0.2818693170397956,None,None
16350355,None,None,None,None
16819550,建设项目工程总承包合同,0.5220373388030407,None,None
1408355,委内瑞拉瓜里科河灌溉系统修复扩建工程(二期)商务合同,0.5107376745366821,None,None
862435,重大经营合同,0.3469161666552531,None,None
15798764,合同协议书,0.49159778433348417,None,None
1337503,政府装备类产品订货合同,0.5018668604027241,None,None
16271394,新开发银行总部大楼项目合同,0.569490966433727,None,None
1081953,娄底市天网工程业务合作合同书,0.581539844854547,None,None
917362,领地环球金融中心工程钢结构合同,0.5404751035150982,None,None
1342136,江苏协鑫硅材料科技发展有限公司切片项目工程多晶铸锭炉采购合同,0.5163217004611007,None,None
547096,经营合同,0.4483469028395979,None,None
1464279,“霸王岭”轮废钢船买卖合同,0.5214440915789026,None,None
20191108,设备购销合同,0.5906600525720483,None,None
14765235,巴巴多斯格兰特利亚当斯国际机场改扩建项目合同协议书,0.5443082661092368,None,None
1316141,建设工程施工合同,0.544790967246014,None,None
16756565,None,None,None,None
1154394,关于哈尔乌素露天煤矿2013年生产剥离外包一期工程二标段、四标段的建设工程施工合同,0.5502310086452948,None,None
988354,合同协议书,0.5284965248600908,None,None
15308314,巴巴多斯ft姆罗德酒店项目合同协议书,0.6748701228747578,None,None
480857,None,None,None,None
336265,None,None,None,None
16936612,None,None,None,None
1735608,关于靖江智慧城市项目战略合作协议,0.5011335907398909,None,None
2035155,供货合同,0.4341166348837053,None,None
15814988,疏勒县公安局监控、卡口、高空云盘建设项目第一标段合同,0.383747147381724,None,None
15848462,新建郑州至周口至阜阳铁路安徽段甲供物资采购合同,0.4953728653504373,None,None
9885660,万国数据北京3#(日上)数据中心工程合同,0.4903528413241818,None,None
16350318,None,None,None,None
550142,日产5000吨水泥生产线扩建工程(二线)总承包合同(EPC),0.4125319053954557,None,None
508229,公司首套300MW机组DCS项目合同,0.181584862101388,None,None
1642801,长春国际金融中心IFC总承包施工合同,0.5000601357043448,None,None
548030,日产3300吨水泥熟料生产线合同,0.16627612219428206,None,None
797610,None,None,None,None
1129670,工程服务合同,0.4978752662858556,None,None
62463,都江堰市青城山镇青城村八组三宗土地共计157200.78平米(合235.8亩)的国有土地使用权,0.1528369017294343,None,None
12051125,None,None,None,None
682789,神华国能宁夏煤电有限公司鸳鸯湖电厂#2机组直接空冷系统增设尖峰冷却装置合同,0.568741117797682,None,None
241650,平定县可再生能源集中供热(冷)项目合同,0.5603722695912523,None,None
824999,购销合同,0.508067828242786,None,None
19172564,上海某项目钢结构制作合同,0.4691238083297024,None,None
1377404,购销合同,0.5509477586274898,None,None
806313,合同协议书,0.5245786567893097,None,None
1264799,关于2×600MWAnuppur热电厂1期厂房及设备构件供应协议,0.5735744542625926,None,None
30104,淮安市白马湖森林公园项目PPP合作协议,0.5123467307502596,None,None
9025592,刚果金RTR项目总承包合同,0.4757971927761147,None,None
804683,沂水县生活垃圾处理特许经营权协议,0.5346441888088601,None,None
408864,None,None,None,None
667024,新一佳常德戴斯大酒店装修工程,0.2926354476593109,None,None
1462882,None,None,None,None
16239089,产品买卖合同,0.6895744754718001,None,None
20293065,None,None,None,None
346388,衡阳市餐厨废弃物资源化利用和无害化处理项目特许经营协议,0.49906987861080154,None,None
16120212,相关买卖合同,0.5446421529887794,None,None
1309145,江苏协鑫硅材料科技发展有限公司切片项目工程多晶铸锭炉采购合同,0.5427882946744234,None,None
20168849,甲供物资设备采购合同,0.28981134588960106,None,None
20380730,衢州市政府采购中心政府采购中标(成交)通知书,0.2868222087480201,None,None
581017,合同协议书,0.5129911197327829,None,None
18839166,None,None,None,None
88666,中水建阳江阳东农垦局鸡山风电场项目风力发电机组及附属设备采购合同,0.5372313634781747,None,None
343515,建国大道(鞍海路与建国大道交叉点至大屯老道)第一标段景观工程施工合同,0.5165908610961858,None,None
16377532,战略合作协议书,0.5485263802367315,None,None
20258291,货物(设备)采购合同书,0.5097485928103638,None,None
1696428,None,None,None,None
294480,None,None,None,None
38778,委内瑞拉比西亚火电站项目商务合同,0.4987307284112102,None,None
61691,战略合作协议书,0.49562849624207506,None,None
604443,江苏协鑫硅材料科技发展有限公司切片项目工程多晶铸锭炉采购合同,0.5285807006923092,None,None
1397534,None,None,None,None
930948,供货合同,0.5346488577463595,None,None
777258,朗源股份有限公司与永辉超市股份有限公司战略合作框架协议,0.5301274827904814,None,None
16928142,伊朗格什姆天然气转聚丙烯化工厂EPCF项目合同,0.5285402272723381,None,None
81821,船舶建造合同,0.49539659321105023,None,None
19218203,罗甸县旅游基础设施建设PPP项目施工总承包合同,0.5837502771340631,None,None
1021332,大连地铁工程自动售检票(AFC)系统总承包二标段合同,0.5064190621819945,None,None
596560,浙江省电力公司计量中心智能生产系统(电能表检定输送系统部分)采购合同,0.41185120259526364,None,None
322125,政府装备类系统产品订货合同,0.5110624159749904,None,None
355624,东营津膜环保科技有限公司12万吨/天东营东城南污水处理厂项目EPC总承包合同,0.5411481551023412,None,None
20180174,警用被装项目订单合同,0.5191462915655738,None,None
15602839,设备供需合同,0.5129100294217686,None,None
44350,2012年度木地板购销合同,0.5008098541558003,None,None
16551806,上海市浦江郊野公园奇迹花园泛光照明工程设计及施工合同,0.5292541690334602,None,None
579814,佛山市南海区狮山镇政府采购合同书,0.5179758004732657,None,None
9886725,None,None,None,None
1125183,None,None,None,None
19352061,宁波市轨道交通4号线及2号线二期工程车辆牵引系统采购II标段合同,0.5192404427869568,None,None
964559,理文集团越南后江省年产40万吨包装纸生产线总承包合同,0.5124466982881594,None,None
1133846,康斯坦丁万豪酒店项目——智能化工程及机电咨询服务分包合同,0.5264434109633558,None,None
1699693,产品供应协议,0.5509564371749361,None,None
1245850,加工定作合同,0.5134440040286711,None,None
14759448,咸阳彩虹钢结构项目钢结构制作、运输合同,0.36148465071330543,None,None
1802715,None,None,None,None
472301,None,None,None,None
1771659,关于联合推进重庆市信息化系统集约化建设工作的合作协议,0.35866166279201317,None,None
18862518,None,None,None,None
19342000,运营服务合同,0.4706767737530147,None,None
15365950,责该项目的EPC合同,0.29398100159081325,None,None
15493012,设备买卖合同,0.5003295698035618,None,None
1038236,产品买卖合同,0.5943491217246494,None,None
219048,None,None,None,None
1301948,“年产3万吨醋酸纤维束项目”建设工程施工合同,0.5376687035472583,None,None
20234123,智能POS设备采购框架合同,0.55637123301747,None,None
286642,东北制药集团股份有限公司异地改造建设项目污染治理工程-焚烧车间EPC总承包合同,0.4596765581108734,None,None
804630,None,None,None,None
19326091,None,None,None,None
1780089,None,None,None,None
750585,新疆生产建设兵团第十三师二道湖工业园红星中非公司原创短流程铝硅合金循环经济产业基地2×350MW热电联产动力车间工程锅炉设备供货合同,0.6452681695939506,None,None
16910454,电视剧播映权许可使用合同书,0.5008807393699752,None,None
9875644,施工合同,0.356780881479835,None,None
1322654,吉尔吉斯国内奥什伊斯法纳道路升级改造一期项目——布甘迪至巴特肯标段,0.25003283300266593,None,None
1106342,建设工程施工合同,0.5398215118072897,None,None
1429048,上海市军工路越江隧道工程设计施工合同,0.548363467063111,None,None
16877575,水质提升项目实施合同,0.32270995967551086,None,None
1030684,锦江之星连锁酒店品牌授权经营合同,0.6908619552975618,None,None
1356057,广州市职业技术教研室广州市职业教育信息系统2011年建设项目,0.33326258794073776,None,None
16689766,None,None,None,None
14075594,采购框架协议,0.5235671679143278,None,None
18004523,None,None,None,None
1895831,国家高速公路潍坊至日照联络线潍城至日照段(以下简称“潍日高速公路”)第一标段、第二标段、第三标段工程施工总承包单位,0.06967912037222532,None,None
1447196,相应采购合同,0.44781192903687433,None,None
297086,Aktogay铜选矿项目工程承包合同,0.5028337679730132,None,None
1445000,舟山市六横佛渡、金竹山促淤堤工程——金竹山、癞头岛促淤堤工程施工合同,0.4886730963081494,None,None
372075,厄瓜多尔埃斯梅拉达斯医院建设项目商务合同,0.5544545399633434,None,None
1204151,风力发电机组叶片供货变更合同,0.6964423208893002,None,None
294756,衡阳市滨江新区耒水以北城市基础设施建设项目工程施工承包合同第三标段,0.3492153753987876,None,None
16175852,济南林景山庄小区高压电极锅炉供热项目委托建设合同,0.5522013512587027,None,None
1136825,设备采购合同,0.5832420286903488,None,None
1890777,山西省吕梁市离石区智慧城市建设项目政府与社会资本合作项目(PPP)合同,0.648445727962816,None,None
1698522,2015年供应合同,0.45755141314110226,None,None
15543751,None,None,None,None
15979938,None,None,None,None
16193068,None,None,None,None
1289875,河南省南水北调受水区周口供水配套工程管材采购03标段(合同,0.3707635891311323,None,None
563887,株洲神农太阳城(二期)中心广场钢结构工程专业分包合同,0.5184137324793,None,None
1361431,关于建设五星级国际酒店项目合作协议书,0.5160924870026777,None,None
363189,None,None,None,None
1611454,PC合同,0.47188821276687953,None,None
17953,None,None,None,None
620839,建设工程总承包合同,0.23885740899382218,None,None
1848784,巴基斯坦拉合尔轨道交通橙线项目出口代理合同,0.5212333876439724,None,None
246613,国家高速公路网沈海线厦门至漳州高速公路漳州段扩建工程机电工程ZE合同段,0.4779904640529145,None,None
19242656,None,None,None,None
1263060,None,None,None,None
1103458,林邑公园、西河带状公园及生态治理BT融资建设工程合同,0.3929096004087116,None,None
345259,2013年1000公顷开荒服务合同,0.5040041033861267,None,None
45184,采购与合作框架协议,0.5357403507537072,None,None
14879043,徐商公路北侧桃花源片区棚户区改造项目土地整理协议书,0.5583270909451649,None,None
1311355,“田湾核电站3、4号机组核岛风阀设备供货合同,0.43684714010838704,None,None
15366074,None,None,None,None
2361561,项目合作协议,0.5115995821169546,None,None
1695737,市北高新技术服务业园区房屋租赁合同,0.5970103561808906,None,None
16601364,None,None,None,None
1400216,了落阿水泥厂(LhokngaCementPlant)3000t/d水泥生产线重建项目机电设备安装合同,0.6664511562834317,None,None
14044641,None,None,None,None
6342478,“智慧新安”一期项目建设运营项目技术服务合同,0.2905565570392903,None,None
1859697,古巴印刷厂技术改造销售合同,0.5080057581922655,None,None
348056,采购框架协议,0.45164727330161325,None,None
404953,None,None,None,None
471279,37500吨散货船建造合同,0.49924331494914764,None,None
16148875,关于某项目钢结构加工合同(来料加工),0.3353644949826009,None,None
